Id;Taksonsorteringsrekkefølge;Valideringsstatus;Rødlistekategori;Artsnavn;Vitenskapelig navn;Autor;Skjermet funn;Antall;Enhet;Alder;Kjønn;Aktivitet;Metode;Superlokalitet;Lokalitetsnavn;Østkoordinat;Nordkoordinat;Nøyaktighet;Originale koordinater;Fylke;Kommune;Fylke;IKKE I NORGE;Ekstern id;Startdato;Stattidspunkt;Sluttdato;Sluttidspunkt;Kommentar;Ikke gjenfunnet;Usikker artsbestemmelse;Uspontan;Natursystem;Natursystem beskrivelse;Livsmedium;Vitenskapelig livsmediumnavn;Art som livsmedium, beskrivelse;Livsmedium;Livsmediumbeskrivelse;Min. dybde;Maks. dybde;Høyde min;Høyde maks;Offentlig samling;Privat samling;Samlingsnummer;Samlingsbeskrivelse;Artsbestemt av;Bestemmelsesdato;Bekrefter;Bekreftelsesdato;Redigeringsansvarlig;Rapportør;Observatører;Prosjekt
22703818;70416360;Godkjent basert på observatørens opplysninger;;sibirpiplerke;Anthus hodgsoni;Richmond, 1907;Nei;3;; ; ; ;;;Værøy;400569;7508972;0;Ø400569, N7508972 Sone 33 (±0m) UTM(WGS 84);Nordland;Værøy;;;;2019-09-17;;2019-09-17;;2 rm, 1 uten ring, plantefeltet;FALSE;FALSE;FALSE;;;;;;;;;;;;; ;;;;;;;Tore Berg;Tore Berg;Tore Berg;
22699148;70416360;Godkjent basert på observatørens opplysninger;;sibirpiplerke;Anthus hodgsoni;Richmond, 1907;Nei;2;; ; ; ;;;Værøy;400569;7508972;0;Ø400569, N7508972 Sone 33 (±0m) UTM(WGS 84);Nordland;Værøy;;;;2019-09-16;;2019-09-16;;Ringmerket. Plantefeltet;FALSE;FALSE;FALSE;;;;;;;;;;;;; ;;;;;;;Tore Berg;Tore Berg;Tore Berg;
21240087;70416360;Godkjent. Foto eller lyd gransket av validator;;sibirpiplerke;Anthus hodgsoni;Richmond, 1907;Nei;2;; ; ; ;;Røstlandet;Ystnes;375348;7491778;826;;Nordland;Røst;;;;2018-09-19;;2018-09-22;;;FALSE;FALSE;FALSE;;;;;;;;;;;;; ;;;;;;;BirdLife Norge;Steve Baines;Random Person, Raymond Birkelund, Marie Myklebust, Marianne Hegge Skogsholm;
20797703;70416360;Godkjent. Foto eller lyd gransket av validator;;sibirpiplerke;Anthus hodgsoni;Richmond, 1907;Nei;1;; ; ;Rastende;;Utsira;Hovland;-74258;6617482;0;Ø-74256, N6617482 Sone 33 (±0m) UTM(WGS 84);Rogaland;Utsira;;;;2018-10-05;;2018-10-06;;;FALSE;FALSE;FALSE;;;;;;;;;;;;; ;;;;;;;BirdLife Norge;Tor Olsen;Eli Gates, Sven Inge Marcussen, Svein Handeland, Helge Søgnebotten, Rune Voie, Ingunn Løyning, Ole Vignes, Solfrid Åsta Kvam, Grethe Eliassen, Øystein Bjørkelund, Trond Aspelund, Kirsten Trogstad, Martin Fauskanger Andersen, Laila Helland Folgerø, Johnny Johannesen, Random Person, Egil Ween, Ingvar Måge, Knut Arne Monrad, John Apeland, Jan Erik Haugen, Gunn Mjelde, Jan Olav Nybo, Anders Braut Simonsen, Jerry Skogbeck, Jostein Myre, Svein-Ivar Eliassen, Sigmund Tveiten, Finn Jørgensen, Tor Egil Høgsås;
20534659;70416360;Godkjent basert på sjeldenhetsrapport;;sibirpiplerke;Anthus hodgsoni;Richmond, 1907;Nei;1;; ; ; ;;;Espeviga;109759;6472319;0;Ø109759, N6472319 Sone 33 (±0m) UTM(WGS 84);Agder;Lillesand;;;;2017-10-06;;2017-10-06;;;FALSE;FALSE;FALSE;;;;;;;;;;;;; ;;;;;;;BirdLife Norge;Rolf Jørn Fjærbu;Lasse Midling-Jenssen Gautestad, Johannes Fjærbu, Rolf Jørn Fjærbu, Renate Berg, Espen Helgesen;
20484628;70416360;Godkjent basert på observatørens opplysninger;;sibirpiplerke;Anthus hodgsoni;Richmond, 1907;Nei;1;; ; ;Rastende;;Utsira;Herberg;-74744;6618148;0;Ø-74742, N6618148 Sone 33 (±0m) UTM(WGS 84);Rogaland;Utsira;;;;2018-10-15;;2018-10-15;;Funnet av Geir Mobakken;FALSE;FALSE;FALSE;;;;;;;;;;;;; ;;;;;;;BirdLife Norge;Øystein Nilsen;Atle Grimsby, Arne Klovning , Øystein Nilsen;
20475306;70416360;Godkjent basert på sjeldenhetsrapport;;sibirpiplerke;Anthus hodgsoni;Richmond, 1907;Nei;1;;1K+; ;Ringmerket;;;Østerbotn;883900;7806400;0;Ø883900, N7806400 Sone 33 (±0m) UTM(WGS 84);Troms og Finnmark;Porsanger;;;;2018-10-14;;2018-10-14;;;FALSE;FALSE;FALSE;;;;;;;;;;;;; ;;;;;;;Nigel Goodgame;Nigel Goodgame;Nigel Goodgame;
20445572;70416360;Godkjent basert på sjeldenhetsrapport;;sibirpiplerke;Anthus hodgsoni;Richmond, 1907;Nei;1;; ; ;Næringssøkende;;;Stokke;128600;7001800;100;Ø128600, N7001800 Sone 33 (±100m) UTM(WGS 84);Møre og Romsdal;Gjemnes;;;;2018-10-08;;2018-10-08;;;FALSE;FALSE;FALSE;;;;;;;;;;;;; ;;;;;;;Bård Gunnar Stokke;Bård Gunnar Stokke;Bård Gunnar Stokke;
20443245;70416360;Godkjent basert på sjeldenhetsrapport;;sibirpiplerke;Anthus hodgsoni;Richmond, 1907;Nei;1;; ; ; ;;Strand;Bellingmo;279468;6885047;10;;Innlandet;Alvdal;;;;2018-10-08;;2018-10-08;;;FALSE;FALSE;FALSE;;;;;;;;;;;;; ;;;;;;;Elin S. Anthun;Elin S. Anthun;Elin S. Anthun;
20434675;70416360;Godkjent. Foto eller lyd gransket av validator;;sibirpiplerke;Anthus hodgsoni;Richmond, 1907;Nei;2;;1K; ;Ringmerket;;;Revtangen Ornitologiske Stasjon;-47931;6552460;100;Ø-47930, N6552460 Sone 33 (±100m) UTM(WGS 84);Rogaland;Klepp;;;;2018-10-07;12:00:00;2018-10-07;13:00:00;;FALSE;FALSE;FALSE;;;;;;;;;;;;; ;;;;;;;Alf Tore Mjøs;Alf Tore Mjøs;Arild Breistøl, Lars Breistøl, Morten Stokke, Alf Tore Mjøs;
20426153;70416360;Godkjent basert på sjeldenhetsrapport;;sibirpiplerke;Anthus hodgsoni;Richmond, 1907;Nei;1;; ; ;Næringssøkende;;;Spangereid;36464;6461102;530;;Agder;Lindesnes;;;;2018-10-06;12:40:00;2018-10-06;12:40:00;;FALSE;FALSE;FALSE;;;;;;;;;;;;; ;;;;;;;Klaus Maløya Torland;Klaus Maløya Torland;Raymond Aanonsen, Klaus Maløya Torland;
20390417;70416360;Godkjent basert på observatørens opplysninger;;sibirpiplerke;Anthus hodgsoni;Richmond, 1907;Nei;1;; ; ; ;;;Myken;388959;7406900;2000;Ø388959, N7406900 Sone 33 (±2000m) UTM(WGS 84);Nordland;Rødøy;;;;2018-09-30;;2018-09-30;;;FALSE;FALSE;FALSE;;;;;;;;;;;;; ;;;;;;;Atle Ivar Olsen;Atle Ivar Olsen;Atle Ivar Olsen;
20376258;70416360;Godkjent basert på sjeldenhetsrapport;;sibirpiplerke;Anthus hodgsoni;Richmond, 1907;Nei;1;; ; ;Rastende;;;6707/12 Snefrid Nord;147349;7463974;1500;Ø407232, N7442712 Sone 32 (±1500m) UTM(ED50);Norskekysten hav N;Norskekysten hav N;;;;2018-09-28;14:50:00;2018-09-28;15:00:00;;FALSE;FALSE;FALSE;;;;;;;;;;;;; ;;;;;;;Håvar Hveding;Håvar Hveding;Håvar Hveding;
20375333;70416360;Godkjent. Foto eller lyd gransket av validator;;sibirpiplerke;Anthus hodgsoni;Richmond, 1907;Nei;1;; ; ; ;;;Husøy;370353;7378628;1000;Ø370353, N7378628 Sone 33 (±1000m) UTM(WGS 84);Nordland;Træna;;;;2018-09-28;7:00:00;2018-09-28;19:00:00;;FALSE;FALSE;FALSE;;;;;;;;;;;;; ;;;;;;;Trond Sørhuus;Trond Sørhuus;Anders Sørhuus, Vidar Krøke Steinvik, Bård Nyberg, Terje Kolaas, Trond Sørhuus;
20367654;70416360;Godkjent basert på observatørens opplysninger;;sibirpiplerke;Anthus hodgsoni;Richmond, 1907;Nei;1;; ; ; ;;;Værøy;400569;7508972;0;Ø400569, N7508972 Sone 33 (±0m) UTM(WGS 84);Nordland;Værøy;;;;2018-09-26;;2018-09-26;;;FALSE;FALSE;FALSE;;;;;;;;;;;;; ;;;;;;;Simon Rix;Simon Rix;Tore Berg;
20366980;70416360;Godkjent basert på observatørens opplysninger;;sibirpiplerke;Anthus hodgsoni;Richmond, 1907;Nei;1;; ; ;Næringssøkende;;Røstlandet;Kalvøya;375572;7491334;706;;Nordland;Røst;;;;2018-09-26;;2018-09-26;;;FALSE;FALSE;FALSE;;;;;;;;;;;;; ;;;;;;;Thor Edgar  Kristiansen;Thor Edgar  Kristiansen;Thor Edgar  Kristiansen;
20346622;70416360;Godkjent. Foto eller lyd gransket av validator;;sibirpiplerke;Anthus hodgsoni;Richmond, 1907;Nei;2;; ; ; ;;;Grimsøya;374796;7491529;640;Ø630805, N7491800 Sone 32 (±640m) UTM(WGS 84);Nordland;Røst;;;;2018-09-22;;2018-09-22;;;FALSE;FALSE;FALSE;;;;;;;;;;;;; ;;;;;;;John Stenersen;John Stenersen;Steve Baines, John Stenersen;
20346526;70416360;Godkjent basert på observatørens opplysninger;;sibirpiplerke;Anthus hodgsoni;Richmond, 1907;Nei;3;; ; ; ;;;Værøy;400569;7508972;0;Ø400569, N7508972 Sone 33 (±0m) UTM(WGS 84);Nordland;Værøy;;;;2018-09-22;;2018-09-22;;2 ind ringmerket;FALSE;FALSE;FALSE;;;;;;;;;;;;; ;;;;;;;Tore Berg;Tore Berg;Tore Berg;
20346389;70416360;Godkjent basert på observatørens opplysninger;;sibirpiplerke;Anthus hodgsoni;Richmond, 1907;Nei;2;; ; ; ;;;Kalvøya;375664;7491128;50;;Nordland;Røst;;;;2018-09-22;;2018-09-22;;;FALSE;FALSE;FALSE;;;;;;;;;;;;; ;;;;;;;Raymond Birkelund;Raymond Birkelund;Thor Edgar  Kristiansen, Thorbjørn Aakre, Sverre Birkelund, Raymond Birkelund;
20341172;70416360;Godkjent. Foto eller lyd gransket av validator;;sibirpiplerke;Anthus hodgsoni;Richmond, 1907;Nei;2;; ; ; ;;Røstlandet;Nesset;377968;7492939;701;;Nordland;Røst;;;;2018-09-21;;2018-09-21;;;FALSE;FALSE;FALSE;;;;;;;;;;;;; ;;;;;;;John Stenersen;John Stenersen;Steve Baines, John Stenersen;
20331951;70416360;Godkjent. Foto eller lyd gransket av validator;;sibirpiplerke;Anthus hodgsoni;Richmond, 1907;Nei;1;; ; ; ;;Røstlandet;Stamnes;376546;7491401;679;;Nordland;Røst;;;;2018-09-18;;2018-09-18;;;FALSE;FALSE;FALSE;;;;;;;;;;;;; ;;;;;;;Marianne Hegge Skogsholm;Marianne Hegge Skogsholm;Marie Myklebust, Marianne Hegge Skogsholm;
20328305;70416360;Godkjent. Foto eller lyd gransket av validator;;sibirpiplerke;Anthus hodgsoni;Richmond, 1907;Nei;1;; ; ; ;;Røstlandet;Nesset;377968;7492939;701;;Nordland;Røst;;;;2018-09-18;;2018-09-18;;;FALSE;FALSE;FALSE;;;;;;;;;;;;; ;;;;;;;John Stenersen;John Stenersen;Steve Baines, John Stenersen;
20321162;70416360;Godkjent basert på observatørens opplysninger;;sibirpiplerke;Anthus hodgsoni;Richmond, 1907;Nei;1;; ; ; ;;;Værøy;400569;7508972;0;Ø400569, N7508972 Sone 33 (±0m) UTM(WGS 84);Nordland;Værøy;;;;2018-09-17;;2018-09-17;;Ringmerket;FALSE;FALSE;FALSE;;;;;;;;;;;;; ;;;;;;;Tore Berg;Tore Berg;Tore Berg;
20314879;70416360;Godkjent basert på observatørens opplysninger;;sibirpiplerke;Anthus hodgsoni;Richmond, 1907;Nei;1;; ; ; ;;;Værøy;400569;7508972;0;Ø400569, N7508972 Sone 33 (±0m) UTM(WGS 84);Nordland;Værøy;;;;2018-09-16;;2018-09-16;;;FALSE;FALSE;FALSE;;;;;;;;;;;;; ;;;;;;;Tore Berg;Tore Berg;Tore Berg;
20296761;70416360;Godkjent basert på observatørens opplysninger;;sibirpiplerke;Anthus hodgsoni;Richmond, 1907;Nei;2;; ; ; ;;;Værøy;400569;7508972;0;Ø400569, N7508972 Sone 33 (±0m) UTM(WGS 84);Nordland;Værøy;;;;2018-09-13;;2018-09-13;;1 ringmerket;FALSE;FALSE;FALSE;;;;;;;;;;;;; ;;;;;;;Tore Berg;Tore Berg;Tore Berg;
20279089;70416360;Godkjent basert på sjeldenhetsrapport;;sibirpiplerke;Anthus hodgsoni;Richmond, 1907;Nei;1;; ; ; ;;;Myken;388959;7406900;2000;Ø388959, N7406900 Sone 33 (±2000m) UTM(WGS 84);Nordland;Rødøy;;;;2017-09-28;;2017-10-01;;;FALSE;FALSE;FALSE;;;;;;;;;;;;; ;;;;;;;BirdLife Norge;Steve Baines;Kim Erlend Vidal;
20266704;70416360;Godkjent basert på sjeldenhetsrapport;;sibirpiplerke;Anthus hodgsoni;Richmond, 1907;Nei;1;;1K+; ;Ringmerket;;;Østerbotn;883900;7806400;0;Ø883900, N7806400 Sone 33 (±0m) UTM(WGS 84);Troms og Finnmark;Porsanger;;;;2018-09-09;;2018-09-09;;;FALSE;FALSE;FALSE;;;;;;;;;;;;; ;;;;;;;Nigel Goodgame;Nigel Goodgame;Ingar Jostein Øien, Tomas Aarvak, Nigel Goodgame;
20191021;70416360;Godkjent basert på sjeldenhetsrapport;;sibirpiplerke;Anthus hodgsoni;Richmond, 1907;Nei;2;; ; ; ;;;Røstlandet;376498;7492467;2500;Ø376498, N7492467 Sone 33 (±2500m) UTM(WGS 84);Nordland;Røst;;;;2017-09-24;;2017-09-24;;;FALSE;FALSE;FALSE;;;;;;;;;;;;; ;;;;;;;BirdLife Norge;Steve Baines;Random Person, Thorbjørn Aakre, Fredrik Tjessem, Raymond Birkelund, Inge Melhus, Gunnar Gundersen, Klaus Maløya Torland, Øystein Birkelund;
20191013;70416360;Godkjent. Foto eller lyd gransket av validator;;sibirpiplerke;Anthus hodgsoni;Richmond, 1907;Nei;4;; ; ; ;;;Røstlandet;376498;7492467;2500;Ø376498, N7492467 Sone 33 (±2500m) UTM(WGS 84);Nordland;Røst;;;;2017-09-26;;2017-09-26;;;FALSE;FALSE;FALSE;;;;;;;;;;;;; ;;;;;;;BirdLife Norge;Steve Baines;Inge Melhus, Øystein Birkelund, Sverre Birkelund, Fredrik Tjessem, Gunnar Gundersen, Random Person, Klaus Maløya Torland, Thorbjørn Aakre, Raymond Birkelund;
19589834;70416360;Godkjent. Foto eller lyd gransket av validator;;sibirpiplerke;Anthus hodgsoni;Richmond, 1907;Nei;1;; ; ;Sang/spill, ikke hekking;;;Indre Bjerkreim;6737;6538376;5000;;Rogaland;Bjerkreim;;;;2016-06-04;;2016-06-04;;;FALSE;FALSE;FALSE;;;;;;;;;;;;; ;;;;;;;BirdLife Norge;Tor Olsen;Toralf Tysse;
18940316;70416360;Godkjent. Belegg gransket av validator.;;sibirpiplerke;Anthus hodgsoni;Richmond, 1907;Nei;1;; ; ;Stasjonær;;Utsira;Herberg;-74744;6618148;0;Ø-74742, N6618148 Sone 33 (±0m) UTM(WGS 84);Rogaland;Utsira;;;;2017-09-28;;2017-10-01;;;FALSE;FALSE;FALSE;;;;;;;;;;;;; ;;;;;;;BirdLife Norge;Tor Olsen;Bjørn  Penk, Rune Zakariassen, Sven Inge Marcussen, Brage  Heggland, Anders Hangård, Håkon Heggland, Noah Penk, Ole Martin Marcussen, Per Harald Pedersen, Anne Stine Zakariassen, Terje Moen [1960–2022], Lars Otto Eliassen, Knut Arne Monrad, Random Person, Egil Ween, Atle Grimsby;
18880281;70416360;Godkjent. Foto eller lyd gransket av validator;;sibirpiplerke;Anthus hodgsoni;Richmond, 1907;Nei;1;; ; ;Rastende;;Utsira;Klovning;-74512;6617130;0;Ø-74510, N6617130 Sone 33 (±0m) UTM(WGS 84);Rogaland;Utsira;;;;2017-10-06;;2017-10-06;;;FALSE;FALSE;FALSE;;;;;;;;;;;;; ;;;;;;;BirdLife Norge;Tor Olsen;Random Person, Jonas Langbråten, Knut Arne Monrad, Gunn Mjelde, Jerry Skogbeck, Helge Søgnebotten, Solfrid Åsta Kvam, Geir Anderssen, Benjamin Grimsby, Trond Ove Stakkeland;
18880272;70416360;Godkjent basert på sjeldenhetsrapport;;sibirpiplerke;Anthus hodgsoni;Richmond, 1907;Nei;1;; ; ;Næringssøkende;;Utsira;Grotlehagen;-74692;6617830;0;Ø-74690, N6617830 Sone 33 (±0m) UTM(WGS 84);Rogaland;Utsira;;;;2017-10-12;;2017-10-12;;;FALSE;FALSE;FALSE;;;;;;;;;;;;; ;;;;;;;BirdLife Norge;Tor Olsen;Odd Einar Svendsen, Random Person, Kendt Myrmo, Jon Ludvig Hals;
18880250;70416360;Godkjent basert på sjeldenhetsrapport;;sibirpiplerke;Anthus hodgsoni;Richmond, 1907;Nei;1;; ; ; ;;Kvitsøy;Hellesøy;-47608;6587474;420;Ø295234, N6553572 Sone 32 (±420m) UTM(WGS 84);Rogaland;Kvitsøy;;;;2017-09-24;;2017-09-25;;;FALSE;FALSE;FALSE;;;;;;;;;;;;; ;;;;;;;BirdLife Norge;Tor Olsen;Trond Ove Stakkeland, Random Person, Bjørn-Tore Rekve Seim, Bjørn Mo, Håvar Hveding, Tor Olsen;
18364820;70416360;Godkjent, basert på tidligere sjeldenhetsrapport;;sibirpiplerke;Anthus hodgsoni;Richmond, 1907;Nei;2;; ; ; ;;Værøy;Skogen;400800;7508713;100;Ø400800, N7508713 Sone 33 (±100m) UTM(WGS 84);Nordland;Værøy;;;;2016-09-23;;2016-09-29;;;FALSE;FALSE;FALSE;;;;;;;;;;;;; ;;;;;;;BirdLife Norge;Steve Baines;Tore Berg, John Alsvik, Kjell Morten Jekteberg, Random Person, Kim Erlend Vidal, Nils Harry Lillejord, Håvard Eggen, Geir Kristensen, Egil Ween, Kjell Mjølsnes;
18364790;70416360;Godkjent. Foto eller lyd gransket av validator;;sibirpiplerke;Anthus hodgsoni;Richmond, 1907;Nei;1;; ; ; ;;;Husøy;370353;7378628;1000;Ø370353, N7378628 Sone 33 (±1000m) UTM(WGS 84);Nordland;Træna;;;;2016-09-26;;2016-09-30;;;FALSE;FALSE;FALSE;;;;;;;;;;;;; ;;;;;;;BirdLife Norge;Steve Baines;Bård Nyberg, Anders Sørhuus, Random Person, Vidar Krøke Steinvik, Terje Kolaas, Trond Sørhuus, Vidar Krøke Steinvik;
18345451;70416360;Godkjent. Foto eller lyd gransket av validator;;sibirpiplerke;Anthus hodgsoni;Richmond, 1907;Nei;1;;1K+; ;Ringmerket;;Røstlandet;Kalvøya;375572;7491334;706;;Nordland;Røst;;;;2016-09-23;;2016-09-23;;;FALSE;FALSE;FALSE;;;;;;;;;;;;; ;;;;;;;BirdLife Norge;Steve Baines;Steve Baines, Inge Melhus, Random Person, Thomas Bentsen, Klaus Maløya Torland, Gunnar Gundersen;
18345447;70416360;Godkjent, basert på tidligere sjeldenhetsrapport;;sibirpiplerke;Anthus hodgsoni;Richmond, 1907;Nei;1;; ; ; ;;Røstlandet;Nesset;377968;7492939;701;;Nordland;Røst;;;;2016-09-24;;2016-09-28;;;FALSE;FALSE;FALSE;;;;;;;;;;;;; ;;;;;;;BirdLife Norge;Steve Baines;Thomas Bentsen, Inge Melhus, Random Person, Steve Baines, Klaus Maløya Torland, Gunnar Gundersen;
18241146;70416360;Godkjent. Foto eller lyd gransket av validator;;sibirpiplerke;Anthus hodgsoni;Richmond, 1907;Nei;1;;1K; ;Ringmerket;;;Revtangen Ornitologiske Stasjon;-47931;6552460;100;Ø-47930, N6552460 Sone 33 (±100m) UTM(WGS 84);Rogaland;Klepp;;;;2017-10-18;;2017-10-18;;;FALSE;FALSE;FALSE;;;;;;;;;;;;; ;;;;;;;Alf Tore Mjøs;Alf Tore Mjøs;Alf Tore Mjøs;
18228027;70416360;Godkjent. Foto eller lyd gransket av validator;;sibirpiplerke;Anthus hodgsoni;Richmond, 1907;Nei;1;; ; ;Næringssøkende;;Stora Kalsøy;Kalsvåg;-51060;6706869;100;Ø-51059, N6706869 Sone 33 (±100m) UTM(WGS 84);Vestland;Austevoll;;;;2017-10-16;;2017-10-16;;;FALSE;FALSE;FALSE;;;;;;;;;;;;; ;;;;;;;Jon Djupvik;Jon Djupvik;Jon Djupvik;
18222585;70416360;Godkjent basert på observatørens opplysninger;;sibirpiplerke;Anthus hodgsoni;Richmond, 1907;Nei;1;; ; ; ;;;Værøy;400569;7508972;0;Ø400569, N7508972 Sone 33 (±0m) UTM(WGS 84);Nordland;Værøy;;;;2017-10-15;;2017-10-15;;trolig samme som 13.10 i skogen;FALSE;FALSE;FALSE;;;;;;;;;;;;; ;;;;;;;Kjell Mjølsnes;Kjell Mjølsnes;Geir Kristensen, Egil Ween, Kjell Mjølsnes;
18209686;70416360;Godkjent basert på observatørens opplysninger;;sibirpiplerke;Anthus hodgsoni;Richmond, 1907;Nei;2;; ; ; ;;;Værøy;400569;7508972;0;Ø400569, N7508972 Sone 33 (±0m) UTM(WGS 84);Nordland;Værøy;;;;2017-10-13;;2017-10-13;;Skogen og Nordland;FALSE;FALSE;FALSE;;;;;;;;;;;;; ;;;;;;;Kjell Mjølsnes;Kjell Mjølsnes;Kjell Mjølsnes;
18169275;70416360;Godkjent. Foto eller lyd gransket av validator;;sibirpiplerke;Anthus hodgsoni;Richmond, 1907;Nei;1;; ; ; ;;Fedje;Nygård;-58161;6781396;0;Ø-58159, N6781396 Sone 33 (±0m) UTM(WGS 84);Vestland;Fedje;;;;2017-10-07;;2017-10-07;;Fotografert. Observatør: Ian Fredriksen.;FALSE;FALSE;FALSE;;;;;;;;;;;;; ;;;;;;;Frode Falkenberg;Frode Falkenberg;Nils Fredriksen;
18168147;70416360;Godkjent basert på observatørens opplysninger;;sibirpiplerke;Anthus hodgsoni;Richmond, 1907;Nei;1;; ; ; ;;;Husøy;370353;7378628;1000;Ø370353, N7378628 Sone 33 (±1000m) UTM(WGS 84);Nordland;Træna;;;;2017-10-07;;2017-10-07;;;FALSE;FALSE;FALSE;;;;;;;;;;;;; ;;;;;;;Terje Kolaas;Terje Kolaas;Magnhild Johansen, Atle Ivar Olsen, Terje Kolaas;
18145715;70416360;Godkjent basert på observatørens opplysninger;;sibirpiplerke;Anthus hodgsoni;Richmond, 1907;Nei;1;; ; ; ;;;Sula;178400;7096300;0;;Trøndelag;Frøya;;;;2016-10-20;;2016-10-22;;;FALSE;FALSE;FALSE;;;;;;;;;;;;; ;;;;;;;BirdLife Norge;Andreas Winnem;Terje O. Nordvik, Arnt Stavne, Knut Hellandsjø;
18131942;70416360;Godkjent basert på sjeldenhetsrapport;;sibirpiplerke;Anthus hodgsoni;Richmond, 1907;Nei;1;;1K; ;Rastende;;Lista fyr;Borhauggarden;4609;6471154;200;;Agder;Farsund;;;;2017-09-30;14:17:00;2017-09-30;14:23:00;"Kom flygende etter å ha blitt skremt opp, og landet, lyd hørt i flukt både når den kom og når den fløy, tydelig sibirpip lyd med den skarpe og lyse ""siitt"" lyden. Landet i granrekke. fotografert og studert før den fløy videre, ikke funnet etterpå.";FALSE;FALSE;FALSE;;;;;;;;;;;;; ;;;;;;;Benjamin Grimsby;Benjamin Grimsby;Markus Grimsby, Geir  Grimsby, Benjamin Grimsby;
18127903;70416360;Godkjent. Foto eller lyd gransket av validator;;sibirpiplerke;Anthus hodgsoni;Richmond, 1907;Nei;1;; ; ; ;;Værlandet;Nybø;-48289;6839874;0;Ø-48287, N6839874 Sone 33 (±0m) UTM(WGS 84);Vestland;Askvoll;;;;2017-10-01;15:45:00;2017-10-01;15:45:00;;FALSE;FALSE;FALSE;;;;;;;;;;;;; ;;;;;;;Anders Braanaas;Anders Braanaas;Torbjørn Hasund, Stig Nesbø, Jan Ove Sagerøy, Anders Braanaas;
18127266;70416360;Godkjent. Foto eller lyd gransket av validator;;sibirpiplerke;Anthus hodgsoni;Richmond, 1907;Nei;1;; ; ; ;;Beiningen;Øvre Falnes;-54121;6597235;0;Ø-54119, N6597235 Sone 33 (±0m) UTM(WGS 84);Rogaland;Karmøy;;;;2017-10-01;;2017-10-01;;;FALSE;FALSE;FALSE;;;;;;;;;;;;; ;;;;;;;Frank Steinkjellå;Frank Steinkjellå;Frank Steinkjellå;
18125716;70416360;Godkjent basert på observatørens opplysninger;;sibirpiplerke;Anthus hodgsoni;Richmond, 1907;Nei;1;; ; ; ;;;Husøy;370353;7378628;1000;Ø370353, N7378628 Sone 33 (±1000m) UTM(WGS 84);Nordland;Træna;;;;2017-10-01;;2017-10-01;;;FALSE;FALSE;FALSE;;;;;;;;;;;;; ;;;;;;;Terje Kolaas;Terje Kolaas;Terje Kolaas;
18121929;70416360;Godkjent. Foto eller lyd gransket av validator;;sibirpiplerke;Anthus hodgsoni;Richmond, 1907;Nei;1;; ; ; ;;Røstlandet;Nesset;377968;7492939;701;;Nordland;Røst;;;;2017-09-30;;2017-09-30;;Samme som tidligere;FALSE;FALSE;FALSE;;;;;;;;;;;;; ;;;;;;;Klaus Maløya Torland;Klaus Maløya Torland;Inge Melhus, Gunnar Gundersen, Fredrik Tjessem, Klaus Maløya Torland;
18115714;70416360;Godkjent basert på observatørens opplysninger;;sibirpiplerke;Anthus hodgsoni;Richmond, 1907;Nei;1;; ; ; ;;;Husøy;370353;7378628;1000;Ø370353, N7378628 Sone 33 (±1000m) UTM(WGS 84);Nordland;Træna;;;;2017-09-29;;2017-09-29;;;FALSE;FALSE;FALSE;;;;;;;;;;;;; ;;;;;;;Bård Nyberg;Bård Nyberg;Trond Sørhuus, Terje Kolaas, Vidar Krøke Steinvik, Bård Nyberg;
18115448;70416360;Godkjent. Foto eller lyd gransket av validator;;sibirpiplerke;Anthus hodgsoni;Richmond, 1907;Nei;2;; ; ; ;;;Røstlandet;376498;7492467;2500;Ø376498, N7492467 Sone 33 (±2500m) UTM(WGS 84);Nordland;Røst;;;;2017-09-29;;2017-09-29;;En på Nesset (trolig den samme) og en i hjellan på Kalvøya,(ved nettene lettet og fløy mot SØ trolig ny) ;FALSE;FALSE;FALSE;;;;;;;;;;;;; ;;;;;;;Klaus Maløya Torland;Klaus Maløya Torland;Inge Melhus, Gunnar Gundersen, Fredrik Tjessem, Klaus Maløya Torland;
18109048;70416360;Godkjent basert på observatørens opplysninger;;sibirpiplerke;Anthus hodgsoni;Richmond, 1907;Nei;1;; ; ; ;;;Selvær IBA;376982;7388215;2672;;Nordland;Træna;;;;2017-09-28;;2017-09-28;;;FALSE;FALSE;FALSE;;;;;;;;;;;;; ;;;;;;;Bård Nyberg;Bård Nyberg;Terje Kolaas, Trond Sørhuus, Vidar Krøke Steinvik, Bård Nyberg;
18107447;70416360;Godkjent basert på sjeldenhetsrapport;;sibirpiplerke;Anthus hodgsoni;Richmond, 1907;Nei;1;; ; ; ;;;Hernar;-58379;6771859;520;;Vestland;Øygarden;;;;2017-09-28;7:40:00;2017-09-28;12:30:00;;FALSE;FALSE;FALSE;;;;;;;;;;;;; ;;;;;;;Terje Hansen;Terje Hansen;Oddvar Heggøy, Frode Falkenberg;
